asin,name,pdate,rating,review,Label
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,28-07-20,3,Patanjali Ghee is not that pure or real Ghee smell like expected.It's like ordinary and looks like refined oil mixed with pure ghee.In comparison Nandini ghee or Jharana Ghee is better than this.Next time will try Amul or some organic brand or make at Home if I need pure ghee.I know how does the pure ghee smells like. Conclusion - Patanjalii is not upto the mark...,1
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,16-10-18,5,"No matter what you think of Patanjali.But some products are just too good. The best of them is this ghee.The smell, taste and quality. , it's a must in every kitchen.",0
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,29-08-18,2,I generally like Patanjali products but really didnÉ??t like this Ghee. The gravity is not good and this doesnÉ??t feel like what original ghee should be like.,0
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,27-03-18,1,No where near to the pure Cow Ghee. I dont know why people are crazy about it.,0
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,06-10-18,2,This does not have aroma of a good ghee. Color is also yellow like butter. I do not recommend for people looking to buy pure ghee for kids.,1
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,02-09-20,4,Patanjali Products are reliable.  However the flavour of Ghee is less when compared to other products in the market.  May be because there are no additives and the process of preparing may be different,0
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,17-01-19,5,The purity of the Patanjali Cows Ghee.,1
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,01-05-19,5,"There are very few Ghee in market which does not have trans fats! Be it Amul, Mother dairy, Nestle, all have trans fats which are very very bad for health. Surpirsingly, patanajali ghee is without trans fats!",1
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,28-06-18,1,"Worst ghee that is coming in Market. It tastes, smells and looks like dalda. I am sure its 100% dalda",1
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,29-10-18,5,Tried almost all Ghee brands available in the market but I always have to come back to Patanjali Ghee. I didn't find any other brand to give the same flavor and texture.,1
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,28-07-20,3,Patanjali Ghee is not that pure or real Ghee smell like expected.It's like ordinary and looks like refined oil mixed with pure ghee.In comparison Nandini ghee or Jharana Ghee is better than this.Next time will try Amul or some organic brand or make at Home if I need pure ghee.I know how does the pure ghee smells like. Conclusion - Patanjalii is not upto the mark...,0
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,16-10-18,5,"No matter what you think of Patanjali.But some products are just too good. The best of them is this ghee.The smell, taste and quality. , it's a must in every kitchen.",0
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,29-08-18,2,I generally like Patanjali products but really didnÉ??t like this Ghee. The gravity is not good and this doesnÉ??t feel like what original ghee should be like.,0
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,27-03-18,1,No where near to the pure Cow Ghee. I dont know why people are crazy about it.,1
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,06-10-18,2,This does not have aroma of a good ghee. Color is also yellow like butter. I do not recommend for people looking to buy pure ghee for kids.,1
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,02-09-20,4,Patanjali Products are reliable.  However the flavour of Ghee is less when compared to other products in the market.  May be because there are no additives and the process of preparing may be different,0
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,17-01-19,5,The purity of the Patanjali Cows Ghee.,0
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,18-12-18,4,"This product from patanjali can be a nightmare for your skin. Although the fragrance is good and it is a cheap product but that's all. I have normal skin and am not very prone to pimples. But after applying this gel for a couple of days, I started having pimples on my face. First I ignored, thinking it could be a result of the weather. But then the pimples started increasing. I immediately discontinued the product. But still I am unable to get rid of the pimples.",0
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,22-01-19,4,"I use this gel as my night cream and I am quite happy with it. It doesn't make me a beauty queen overnight, but moisturizes my skin the non-intrusive way, and thats what I need. The impact is for a short time, as it would 'naturally' be. Its a good replenishment especially in summers.Only thing I think they can improve is change the packaging and use a bit high quality one. The cap is quite sharp to open and close. This can hurt if not operated carefully. Secondly, its a tube. You usually, habitually, keep the tube inverted with cap down to take out the gel. When you open with cap down, the hard cap and not so thick gel work in conjunction and it opens with a jerk, throwing some of gel around, wasting as well as messing things around at times. I now, open the cap with cap on top and then invert the tube to take it out. I learnt after some messes. This is too much to be careful about and Patanjali sure needs to work on the packaging front of this gel.",0
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,12-05-18,5,"Very very very good for skin and hair ..i really appreciate it..if you have suffer minor skin infections , pimple ,acne and hair fall problem then go for it",1
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,04-08-17,5,Good gelIt really prevents pimplesGood for all types of skinCan use as night cream as well as primer,1
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,15-07-20,4,This is the best one for my skin type. In summers I have a acne prone combination skin and in winter's I have a sensitive dry skin ???? it is a miracle for my skin. And it is affordable too ???Å peeps of my skin type just give it a shot. Just wash your face with low ph cleanser at night and apply it. leave it on till the next day mrng. Your skin will be so supple and soft. My acne got reduced eventually in 1month ????,0
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,13-08-19,1,The product i buy for rs 90 but when i received it was charged about 140rs i donno why..After using it i got alot of pimples on my face disappointed with patanjali...????,0
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,05-06-17,5,Using it second time... good,0
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,14-06-17,5,i bought  it for 2nd time very satisfied,0
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,21-11-17,5,"Packing was fresh, overall nice. Helps the skin to feel fresh during winters. Also helpful in case of burns.Got it at 15% discount in form of amazon pay.",1
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,30-07-17,5,I have tried various other creams/gels on my skin for a year but nothing worked until I used this one. Acne marks started getting lighter almost within a week after using this twice a day as per instructions:),0
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,18-12-18,4,"This product from patanjali can be a nightmare for your skin. Although the fragrance is good and it is a cheap product but that's all. I have normal skin and am not very prone to pimples. But after applying this gel for a couple of days, I started having pimples on my face. First I ignored, thinking it could be a result of the weather. But then the pimples started increasing. I immediately discontinued the product. But still I am unable to get rid of the pimples.",1
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,22-01-19,4,"I use this gel as my night cream and I am quite happy with it. It doesn't make me a beauty queen overnight, but moisturizes my skin the non-intrusive way, and thats what I need. The impact is for a short time, as it would 'naturally' be. Its a good replenishment especially in summers.Only thing I think they can improve is change the packaging and use a bit high quality one. The cap is quite sharp to open and close. This can hurt if not operated carefully. Secondly, its a tube. You usually, habitually, keep the tube inverted with cap down to take out the gel. When you open with cap down, the hard cap and not so thick gel work in conjunction and it opens with a jerk, throwing some of gel around, wasting as well as messing things around at times. I now, open the cap with cap on top and then invert the tube to take it out. I learnt after some messes. This is too much to be careful about and Patanjali sure needs to work on the packaging front of this gel.",0
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,12-05-18,5,"Very very very good for skin and hair ..i really appreciate it..if you have suffer minor skin infections , pimple ,acne and hair fall problem then go for it",0
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,04-08-17,5,Good gelIt really prevents pimplesGood for all types of skinCan use as night cream as well as primer,1
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,15-07-20,4,This is the best one for my skin type. In summers I have a acne prone combination skin and in winter's I have a sensitive dry skin ???? it is a miracle for my skin. And it is affordable too ???Å peeps of my skin type just give it a shot. Just wash your face with low ph cleanser at night and apply it. leave it on till the next day mrng. Your skin will be so supple and soft. My acne got reduced eventually in 1month ????,0
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,13-08-19,1,The product i buy for rs 90 but when i received it was charged about 140rs i donno why..After using it i got alot of pimples on my face disappointed with patanjali...????,1
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,05-06-17,5,Using it second time... good,0
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,14-06-17,5,i bought  it for 2nd time very satisfied,1
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,21-11-17,5,"Packing was fresh, overall nice. Helps the skin to feel fresh during winters. Also helpful in case of burns.Got it at 15% discount in form of amazon pay.",0
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,30-07-17,5,I have tried various other creams/gels on my skin for a year but nothing worked until I used this one. Acne marks started getting lighter almost within a week after using this twice a day as per instructions:),1
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,18-12-18,4,"This product from patanjali can be a nightmare for your skin. Although the fragrance is good and it is a cheap product but that's all. I have normal skin and am not very prone to pimples. But after applying this gel for a couple of days, I started having pimples on my face. First I ignored, thinking it could be a result of the weather. But then the pimples started increasing. I immediately discontinued the product. But still I am unable to get rid of the pimples.",0
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,22-01-19,4,"I use this gel as my night cream and I am quite happy with it. It doesn't make me a beauty queen overnight, but moisturizes my skin the non-intrusive way, and thats what I need. The impact is for a short time, as it would 'naturally' be. Its a good replenishment especially in summers.Only thing I think they can improve is change the packaging and use a bit high quality one. The cap is quite sharp to open and close. This can hurt if not operated carefully. Secondly, its a tube. You usually, habitually, keep the tube inverted with cap down to take out the gel. When you open with cap down, the hard cap and not so thick gel work in conjunction and it opens with a jerk, throwing some of gel around, wasting as well as messing things around at times. I now, open the cap with cap on top and then invert the tube to take it out. I learnt after some messes. This is too much to be careful about and Patanjali sure needs to work on the packaging front of this gel.",0
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,12-05-18,5,"Very very very good for skin and hair ..i really appreciate it..if you have suffer minor skin infections , pimple ,acne and hair fall problem then go for it",1
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,04-08-17,5,Good gelIt really prevents pimplesGood for all types of skinCan use as night cream as well as primer,0
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,15-07-20,4,This is the best one for my skin type. In summers I have a acne prone combination skin and in winter's I have a sensitive dry skin ???? it is a miracle for my skin. And it is affordable too ???Å peeps of my skin type just give it a shot. Just wash your face with low ph cleanser at night and apply it. leave it on till the next day mrng. Your skin will be so supple and soft. My acne got reduced eventually in 1month ????,1
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,13-08-19,1,The product i buy for rs 90 but when i received it was charged about 140rs i donno why..After using it i got alot of pimples on my face disappointed with patanjali...????,0
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,05-06-17,5,Using it second time... good,0
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,14-06-17,5,i bought  it for 2nd time very satisfied,0
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,21-11-17,5,"Packing was fresh, overall nice. Helps the skin to feel fresh during winters. Also helpful in case of burns.Got it at 15% discount in form of amazon pay.",1
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,30-07-17,5,I have tried various other creams/gels on my skin for a year but nothing worked until I used this one. Acne marks started getting lighter almost within a week after using this twice a day as per instructions:),0
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,18-12-18,4,"This product from patanjali can be a nightmare for your skin. Although the fragrance is good and it is a cheap product but that's all. I have normal skin and am not very prone to pimples. But after applying this gel for a couple of days, I started having pimples on my face. First I ignored, thinking it could be a result of the weather. But then the pimples started increasing. I immediately discontinued the product. But still I am unable to get rid of the pimples.",0
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,22-01-19,4,"I use this gel as my night cream and I am quite happy with it. It doesn't make me a beauty queen overnight, but moisturizes my skin the non-intrusive way, and thats what I need. The impact is for a short time, as it would 'naturally' be. Its a good replenishment especially in summers.Only thing I think they can improve is change the packaging and use a bit high quality one. The cap is quite sharp to open and close. This can hurt if not operated carefully. Secondly, its a tube. You usually, habitually, keep the tube inverted with cap down to take out the gel. When you open with cap down, the hard cap and not so thick gel work in conjunction and it opens with a jerk, throwing some of gel around, wasting as well as messing things around at times. I now, open the cap with cap on top and then invert the tube to take it out. I learnt after some messes. This is too much to be careful about and Patanjali sure needs to work on the packaging front of this gel.",0
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,12-05-18,5,"Very very very good for skin and hair ..i really appreciate it..if you have suffer minor skin infections , pimple ,acne and hair fall problem then go for it",0
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,04-08-17,5,Good gelIt really prevents pimplesGood for all types of skinCan use as night cream as well as primer,1
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,15-07-20,4,This is the best one for my skin type. In summers I have a acne prone combination skin and in winter's I have a sensitive dry skin ???? it is a miracle for my skin. And it is affordable too ???Å peeps of my skin type just give it a shot. Just wash your face with low ph cleanser at night and apply it. leave it on till the next day mrng. Your skin will be so supple and soft. My acne got reduced eventually in 1month ????,0
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,13-08-19,1,The product i buy for rs 90 but when i received it was charged about 140rs i donno why..After using it i got alot of pimples on my face disappointed with patanjali...????,0
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,05-06-17,5,Using it second time... good,0
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,14-06-17,5,i bought  it for 2nd time very satisfied,1
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,21-11-17,5,"Packing was fresh, overall nice. Helps the skin to feel fresh during winters. Also helpful in case of burns.Got it at 15% discount in form of amazon pay.",0
B07MKNRBFS,Patanjali-Saundarya-Aloe-Vera-150ml,30-07-17,5,I have tried various other creams/gels on my skin for a year but nothing worked until I used this one. Acne marks started getting lighter almost within a week after using this twice a day as per instructions:),0
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,11-06-18,1,Was delivered the incorrect product variant.I purchased the Pine fragranceÉ??I received the lime variant instead.It's not a small difference. It matters to me. I hate the smell.,1
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,20-02-19,5,Best. Smells awesome. And It's Dettol. So I can trust it blindly.,0
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,15-08-17,4,"I mainly use this for spraying on bugs n spiders at house, mixed with water and vinegar. Sometimes for bath and washing baby clothes. Safe on hands and overall a useful product.",1
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,12-07-18,4,"Good fresh smell, but be sure to dilute this before using.Useful on disinfecting things like Clothes, bathing, door handles or even on your smartphone's screen if its really dirty just clean it with damp cloth apply little of this. Always dilute before use. For stronger applications use the brown one.",0
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,18-06-20,5,"Dettol is always the best...this new disinfectant cleanser is good for cleaning household things... I divide the bottle in three parts & add water in it to make 3 liters . With spray holder bottle I spray on the things which comes thru delivery, household goods& of course doors & handles...like it ...moreover itÉ??s a pack of two. Value for money..",1
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,19-04-19,5,A refreshing change from the original dettol which has a very antiseptic smell. This has a nice fragrance and I'm sure has the same Dettol protection that we've trusted over the years. Wish it were a little more economical though,0
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,19-10-19,5,"Its not an antiseptic like regular dettol, its disinfectant used for mobbing floors. So it should not be used for shaving purposes",0
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,22-02-20,5,"Supply water in Delhi has foul smell, this liquid certainly makes that smell gone! Plus killing the germs!I use it daily for bathing and washing clothes too!Online deal is good as I bought this at discounted price!Both variants smell fine! Blue and green",0
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,17-06-20,1,Damaged product found seal broken and difference in quantity in each bottle,1
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,02-05-19,4,Good for floors but won't recommended for daily bath or baby bath and in washing because of fragrance. The original Dettol liquid is recommended for bath and washing.,0
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,11-06-18,1,Was delivered the incorrect product variant.I purchased the Pine fragranceÉ??I received the lime variant instead.It's not a small difference. It matters to me. I hate the smell.,0
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,20-02-19,5,Best. Smells awesome. And It's Dettol. So I can trust it blindly.,1
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,15-08-17,4,"I mainly use this for spraying on bugs n spiders at house, mixed with water and vinegar. Sometimes for bath and washing baby clothes. Safe on hands and overall a useful product.",0
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,12-07-18,4,"Good fresh smell, but be sure to dilute this before using.Useful on disinfecting things like Clothes, bathing, door handles or even on your smartphone's screen if its really dirty just clean it with damp cloth apply little of this. Always dilute before use. For stronger applications use the brown one.",0
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,18-06-20,5,"Dettol is always the best...this new disinfectant cleanser is good for cleaning household things... I divide the bottle in three parts & add water in it to make 3 liters . With spray holder bottle I spray on the things which comes thru delivery, household goods& of course doors & handles...like it ...moreover itÉ??s a pack of two. Value for money..",1
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,19-04-19,5,A refreshing change from the original dettol which has a very antiseptic smell. This has a nice fragrance and I'm sure has the same Dettol protection that we've trusted over the years. Wish it were a little more economical though,0
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,19-10-19,5,"Its not an antiseptic like regular dettol, its disinfectant used for mobbing floors. So it should not be used for shaving purposes",0
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,22-02-20,5,"Supply water in Delhi has foul smell, this liquid certainly makes that smell gone! Plus killing the germs!I use it daily for bathing and washing clothes too!Online deal is good as I bought this at discounted price!Both variants smell fine! Blue and green",1
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,17-06-20,1,Damaged product found seal broken and difference in quantity in each bottle,0
B086VPB9WT,Dettol-Disinfectant-Multi-Use-Hygiene-Liquid,02-05-19,4,Good for floors but won't recommended for daily bath or baby bath and in washing because of fragrance. The original Dettol liquid is recommended for bath and washing.,0
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,05-06-20,5,"As Civilisation came to a stick end, the remaining Survivors fought over the last piece of the famed Antiseptic, claimed to be effective against all manners of Germs that covered the world. Finally, only a handful remained to satiate the desire of those who would be quick enough to steal these. Was it then worth it, for one man, to serve his own self, to grab the last Dettol? Over those that truely needed it, like healers of the sick people, or seek the ire of hoarders, who wanted the Last Dettol at any cost? The answer is yes, for not only this Dettol is effective as an Antiseptic, but also smells nice.",1
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,22-07-20,5,Original product,0
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,27-11-19,5,"We all know the Dettol brand.  I grew up with this brand back home in Sydney.  I am not fond of the alleged disinfectants at the local markets.  Good to see Dettol expanded.  I use this in my floor wash, you only need a very tiny amount as it soaps up,  I do mix it with a little lizzol to other floor cleaner.  Great for the bathroom and kitchen do.  Happy customer!!",1
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,19-07-20,5,"Dettol is no doubt a good brand for disinfectant liquids. As compare to dettol original, this Lime fragrance gives a fresh feel after using. Can use for floors, kitchen tiles, bathroom, laundry & shaving purpose. I use this disinfectant liquid with water in this COVID-19 pandemic to wash products and spray on doors, door bell, all surfaces etc. We can use this for bathing purpose also. It is multi-purpose cleaner is safe on skin and on all surfaces. Nice way to disinfect your home.",0
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,11-06-20,5,Protect your loved ones from virus like COVID 19 dettol disinfectant liquid is one of the best solution. Although it's scentless but you can use it as a laundry sanitizer or to disinfect anything which comes under human contact.,1
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,02-06-20,5,"I have never purchased this variety before. I have always used dettol antiseptic liquid. But during lock-down it was vanished from local medicine stores. So I moved online, it was even difficult to get one there also. However, after lots of attempt I got 1. After using this for shaving purpose I think it is equally good as antiseptic variety. It leaves a freshness felling after washing face with this. This leaves a refreshing fragrance if mixed with bathing water. I am very much pleased after using this variety and will buy this again in future.",0
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,09-08-20,5,"Great product from Dettol. As advertised, it can be used in bathing, shaving, laundry disinfection, floor cleaning, kitchen & bathroom cleaning, refrigerator and cleaning other substances.",1
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,24-08-20,1,To be honestly i have been using regular brown colour antiseptic liquid and i loved it so i thought to buy lemon scent liquid in hope that it will be much good than last one. But when i saw it's much sticky liquid and when we add it in water it goes like invisible.. Very dissapointed -_- last one brown was more better but this one thumbs down.. Don't buy dont go on reviews.. I was purchased on reviews too.. U will regret once u use.. scent 2/10Thickness 2/10..really dont buy dont waste ur money on lemon.. Buy brown liquid,0
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,05-08-20,4,"There are plenty of other brands which are similar to Dettol but the question is whether you can trust it or not.  In my home the product is used as mixture with water for rinsing clothes, mopping floor and as spray-liquid to disinfect. It is a also a part of the first-aid box. The fresh lime fragrance smells great.",1
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,18-05-20,4,"Dettol is no doubt an authentic product. This Dettol Liquid is the totally different from the original antiseptic liquid. It's smell not Very strong like Antiseptic Liquid,it's lime fresh aroma make thik product attractive. In this pandamic Situation this Product is Value of money Product. I got this Product at Rs. 315/-  where the printing price is Rs. 347/-The delivery was little bit slow, I have no issues in it, Finally I would like to say thank you Amazon and it's whole entire team. You are doing a great job for us in this situation, hats of to You.",0
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,05-06-20,5,"As Civilisation came to a stick end, the remaining Survivors fought over the last piece of the famed Antiseptic, claimed to be effective against all manners of Germs that covered the world. Finally, only a handful remained to satiate the desire of those who would be quick enough to steal these. Was it then worth it, for one man, to serve his own self, to grab the last Dettol? Over those that truely needed it, like healers of the sick people, or seek the ire of hoarders, who wanted the Last Dettol at any cost? The answer is yes, for not only this Dettol is effective as an Antiseptic, but also smells nice.",1
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,22-07-20,5,Original product,0
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,27-11-19,5,"We all know the Dettol brand.  I grew up with this brand back home in Sydney.  I am not fond of the alleged disinfectants at the local markets.  Good to see Dettol expanded.  I use this in my floor wash, you only need a very tiny amount as it soaps up,  I do mix it with a little lizzol to other floor cleaner.  Great for the bathroom and kitchen do.  Happy customer!!",1
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,19-07-20,5,"Dettol is no doubt a good brand for disinfectant liquids. As compare to dettol original, this Lime fragrance gives a fresh feel after using. Can use for floors, kitchen tiles, bathroom, laundry & shaving purpose. I use this disinfectant liquid with water in this COVID-19 pandemic to wash products and spray on doors, door bell, all surfaces etc. We can use this for bathing purpose also. It is multi-purpose cleaner is safe on skin and on all surfaces. Nice way to disinfect your home.",0
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,11-06-20,5,Protect your loved ones from virus like COVID 19 dettol disinfectant liquid is one of the best solution. Although it's scentless but you can use it as a laundry sanitizer or to disinfect anything which comes under human contact.,1
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,02-06-20,5,"I have never purchased this variety before. I have always used dettol antiseptic liquid. But during lock-down it was vanished from local medicine stores. So I moved online, it was even difficult to get one there also. However, after lots of attempt I got 1. After using this for shaving purpose I think it is equally good as antiseptic variety. It leaves a freshness felling after washing face with this. This leaves a refreshing fragrance if mixed with bathing water. I am very much pleased after using this variety and will buy this again in future.",0
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,09-08-20,5,"Great product from Dettol. As advertised, it can be used in bathing, shaving, laundry disinfection, floor cleaning, kitchen & bathroom cleaning, refrigerator and cleaning other substances.",0
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,24-08-20,1,To be honestly i have been using regular brown colour antiseptic liquid and i loved it so i thought to buy lemon scent liquid in hope that it will be much good than last one. But when i saw it's much sticky liquid and when we add it in water it goes like invisible.. Very dissapointed -_- last one brown was more better but this one thumbs down.. Don't buy dont go on reviews.. I was purchased on reviews too.. U will regret once u use.. scent 2/10Thickness 2/10..really dont buy dont waste ur money on lemon.. Buy brown liquid,0
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,05-08-20,4,"There are plenty of other brands which are similar to Dettol but the question is whether you can trust it or not.  In my home the product is used as mixture with water for rinsing clothes, mopping floor and as spray-liquid to disinfect. It is a also a part of the first-aid box. The fresh lime fragrance smells great.",1
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,18-05-20,4,"Dettol is no doubt an authentic product. This Dettol Liquid is the totally different from the original antiseptic liquid. It's smell not Very strong like Antiseptic Liquid,it's lime fresh aroma make thik product attractive. In this pandamic Situation this Product is Value of money Product. I got this Product at Rs. 315/-  where the printing price is Rs. 347/-The delivery was little bit slow, I have no issues in it, Finally I would like to say thank you Amazon and it's whole entire team. You are doing a great job for us in this situation, hats of to You.",0
B07QK29V9G,Dettol-Disinfectant-Cleaner-Home-Fresh,05-06-20,5,"As Civilisation came to a stick end, the remaining Survivors fought over the last piece of the famed Antiseptic, claimed to be effective against all manners of Germs that covered the world. Finally, only a handful remained to satiate the desire of those who would be quick enough to steal these. Was it then worth it, for one man, to serve his own self, to grab the last Dettol? Over those that truely needed it, like healers of the sick people, or seek the ire of hoarders, who wanted the Last Dettol at any cost? The answer is yes, for not only this Dettol is effective as an Antiseptic, but also smells nice.",1
B07QK29V9G,Dettol-Disinfectant-Cleaner-Home-Fresh,22-07-20,5,Original product,0
B07QK29V9G,Dettol-Disinfectant-Cleaner-Home-Fresh,27-11-19,5,"We all know the Dettol brand.  I grew up with this brand back home in Sydney.  I am not fond of the alleged disinfectants at the local markets.  Good to see Dettol expanded.  I use this in my floor wash, you only need a very tiny amount as it soaps up,  I do mix it with a little lizzol to other floor cleaner.  Great for the bathroom and kitchen do.  Happy customer!!",1
B07QK29V9G,Dettol-Disinfectant-Cleaner-Home-Fresh,19-07-20,5,"Dettol is no doubt a good brand for disinfectant liquids. As compare to dettol original, this Lime fragrance gives a fresh feel after using. Can use for floors, kitchen tiles, bathroom, laundry & shaving purpose. I use this disinfectant liquid with water in this COVID-19 pandemic to wash products and spray on doors, door bell, all surfaces etc. We can use this for bathing purpose also. It is multi-purpose cleaner is safe on skin and on all surfaces. Nice way to disinfect your home.",0
B07QK29V9G,Dettol-Disinfectant-Cleaner-Home-Fresh,11-06-20,5,Protect your loved ones from virus like COVID 19 dettol disinfectant liquid is one of the best solution. Although it's scentless but you can use it as a laundry sanitizer or to disinfect anything which comes under human contact.,1
B07QK29V9G,Dettol-Disinfectant-Cleaner-Home-Fresh,02-06-20,5,"I have never purchased this variety before. I have always used dettol antiseptic liquid. But during lock-down it was vanished from local medicine stores. So I moved online, it was even difficult to get one there also. However, after lots of attempt I got 1. After using this for shaving purpose I think it is equally good as antiseptic variety. It leaves a freshness felling after washing face with this. This leaves a refreshing fragrance if mixed with bathing water. I am very much pleased after using this variety and will buy this again in future.",0
B07QK29V9G,Dettol-Disinfectant-Cleaner-Home-Fresh,09-08-20,5,"Great product from Dettol. As advertised, it can be used in bathing, shaving, laundry disinfection, floor cleaning, kitchen & bathroom cleaning, refrigerator and cleaning other substances.",0
